Frame id, 2868312, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.86373
Frame id, 2868313, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.70765
Frame id, 2868314, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.61002
Frame id, 2868315, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.54159
Frame id, 2868316, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.55015
Frame id, 2868317, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.52559
Frame id, 2868318, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.49941
Frame id, 2868319, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.44243
Frame id, 2868320, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.37278
Frame id, 2868321, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.27374
Frame id, 2868322, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.10646
Frame id, 2868323, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.91191
Frame id, 2868324, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.88099
Frame id, 2868325, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.83627
Frame id, 2868326, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.84345
Frame id, 2868327, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.89289
Frame id, 2868328, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.90342
Frame id, 2868329, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.98115
Frame id, 2868330, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.06546
Frame id, 2868331, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.10577
Frame id, 2868332, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.17901
Frame id, 2868333, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.27923
Frame id, 2868334, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.41188
Frame id, 2868335, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.51599
Frame id, 2868336, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.60449
Frame id, 2868337, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.62883
Frame id, 2868338, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.63629
Frame id, 2868339, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.59618
Frame id, 2868340, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.56275
Frame id, 2868341, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.5194
Frame id, 2868342, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.42923
Frame id, 2868343, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.3651
Frame id, 2868344, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.32411
Frame id, 2868345, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.31834
Frame id, 2868346, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.33939
Frame id, 2868347, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.32576
Frame id, 2868348, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.33655
Frame id, 2868349, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.37394
Frame id, 2868350, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.43828
Frame id, 2868351, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.48471
Frame id, 2868352, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.56285
Frame id, 2868353, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.58233
Frame id, 2868354, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.62159
Frame id, 2868355, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.64495
Frame id, 2868356, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.65301
Frame id, 2868357, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.6726
Frame id, 2868358, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.67565
Frame id, 2868359, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.71337
Frame id, 2868360, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.7576
