1493727381,6,11,18,31,-15,101,-33,-8,
1493727381,20,14,-2,18,33,54,-15,4,
1493727381,35,-3,-33,96,-27,-49,14,-44,
1493727381,-4,-16,4,69,-16,65,-5,0,
1493727381,-4,-16,4,69,-16,65,-5,0,
1493727381,-4,-16,4,69,-16,65,-5,0,
1493727381,-53,-41,-30,30,-17,34,25,-14,
1493727381,-53,-41,-30,30,-17,34,25,-14,
1493727381,6,-19,-6,24,27,-32,38,7,
1493727381,-4,23,32,-8,-26,-45,-102,-70,
1493727381,-12,32,44,5,-6,45,-107,59,
1493727381,2,-18,-17,-49,-14,27,-72,6,
1493727381,3,14,14,-19,2,-34,28,74,
1493727381,-7,-21,20,45,109,5,47,-2,
1493727381,-4,-18,2,-8,7,-66,-2,10,
1493727381,7,-11,8,27,-24,16,-103,-20,
1493727381,6,7,20,3,-14,106,-64,23,
1493727381,9,2,20,-31,52,12,55,32,
1493727381,3,0,2,-1,-42,34,40,11,
1493727381,2,-12,-6,-4,-64,9,-41,-10,
1493727381,-7,-4,-5,22,-64,-21,-42,-15,
1493727381,-12,-1,-2,0,25,21,-8,-10,
1493727381,0,-8,-8,-3,-2,18,-32,5,
1493727381,-7,-11,-12,7,-6,-36,-21,18,
1493727382,-17,126,102,-15,-35,127,127,-79,
1493727382,-9,49,43,30,46,-53,22,-3,
1493727382,-8,-30,-25,23,24,-107,-57,8,
1493727382,-19,-19,-40,-62,-52,-35,43,-6,
1493727382,5,-7,8,19,85,18,73,-8,
1493727382,45,72,-26,-19,-128,-43,46,-25,
1493727382,-39,-27,-32,37,7,-51,-128,-71,
1493727382,-5,-3,34,13,77,76,10,61,
1493727382,-15,-20,15,25,-91,4,75,-48,
1493727382,3,-39,44,-14,-83,86,69,-22,
1493727382,-95,40,55,45,71,-42,-1,44,
1493727382,-70,-39,-31,-3,28,38,-35,-104,
1493727382,54,2,71,-128,-51,31,112,-46,
1493727382,-5,3,-74,-11,-28,-64,-75,-29,
1493727382,57,-3,-60,67,111,-43,10,3,
1493727382,30,4,95,35,-109,83,-32,-20,
1493727382,27,-14,-51,-18,114,-30,64,-89,
1493727382,-1,-45,-2,-27,-17,40,57,-52,
1493727382,-38,-7,52,54,-42,-60,-42,-77,
1493727382,1,30,8,27,39,-63,-3,-56,
1493727382,-24,31,-7,-46,-30,-11,90,21,
1493727382,-26,-50,-56,25,10,-89,48,-32,
1493727382,20,25,23,-21,26,58,32,36,
1493727382,9,66,27,-20,30,-77,28,4,
1493727382,-6,8,2,-42,-6,42,-19,20,
1493727382,-7,9,-1,8,3,-19,21,-36,
1493727382,-10,-82,-66,-26,1,82,-75,24,
1493727382,4,-36,-20,-5,4,14,60,44,
1493727383,-7,8,8,1,-1,-7,1,-2,
1493727383,-11,-23,-11,1,1,-5,-5,-10,
1493727383,-6,-10,-18,2,-4,-4,4,-3,
1493727383,-1,15,20,-6,-2,2,6,6,
1493727383,0,9,26,8,-2,1,5,0,
1493727383,-2,-12,-13,-6,1,-3,-7,-3,
1493727383,-6,-5,-13,-12,4,-22,-4,0,
1493727383,-6,-5,-13,-12,4,-22,-4,0,
1493727383,1,-2,3,-5,-6,-35,-3,5,
1493727383,-7,-2,-9,32,17,33,-1,-25,
1493727383,22,-3,15,-8,-5,19,3,20,
1493727383,0,3,4,-42,6,36,-23,37,
1493727383,-18,-5,-9,4,-36,-27,4,-17,
1493727383,3,-7,-8,-8,-37,-19,-5,-11,
1493727383,12,-6,-9,-1,26,40,-12,-11,
1493727383,3,-9,-9,-8,10,17,-4,-41,
1493727383,1,-6,-6,-1,55,-24,0,8,
1493727383,2,-4,-2,2,19,8,-3,0,
1493727383,2,-1,1,1,-19,11,19,6,
1493727383,0,11,10,-1,-8,-36,-23,-3,
1493727383,-2,-2,3,3,12,4,37,9,
1493727383,0,-4,-4,15,10,-2,16,0,
1493727383,3,-5,-5,-7,9,-14,-22,1,
1493727383,0,8,7,-19,-14,-45,-8,7,
1493727383,0,-3,-2,8,1,-2,6,0,
1493727383,-4,4,5,-2,13,0,0,-1,
1493727383,1,-2,-1,2,-8,9,-5,-4,
1493727383,-4,0,1,2,-3,2,-4,-11,
1493727383,-37,-10,-1,-17,-3,45,4,-16,
1493727384,-26,-9,5,-7,-10,-5,0,-1,
1493727384,22,18,2,3,3,27,7,8,
1493727384,-13,-1,-2,-1,1,-12,-4,-2,
1493727384,-3,5,1,3,2,0,5,5,
1493727384,31,17,1,-10,0,44,18,-4,
1493727384,-27,12,1,19,-17,4,-2,-4,
1493727384,13,17,7,-33,-77,-4,9,25,
1493727384,22,16,-4,-3,7,-6,-16,15,
1493727384,20,8,9,22,-6,-18,18,13,
1493727384,13,3,13,21,6,43,-10,17,
1493727384,-17,10,-5,-13,-5,33,-27,-14,
1493727384,-14,5,-4,-12,-4,-23,2,-10,
1493727384,6,-1,5,5,2,-5,26,8,
1493727384,3,6,7,11,19,3,-14,5,
1493727384,-1,5,3,-5,-12,-5,-6,4,
1493727384,-1,3,2,-27,1,16,14,-7,
1493727384,0,4,2,8,2,18,87,8,
1493727384,1,-7,-2,-1,7,12,-14,-7,
1493727384,-1,5,4,12,1,-11,-16,1,
1493727384,0,6,8,1,5,12,-2,1,
1493727384,2,6,7,-25,3,-5,2,4,
1493727384,3,-7,-9,4,-6,-11,-5,-6,
1493727384,1,-5,-10,7,-6,0,-3,1,
1493727384,-8,4,11,-6,5,1,0,4,
1493727384,-7,3,9,-12,0,-2,2,-1,
1493727384,-3,13,11,-6,2,-5,3,1,
1493727384,-3,17,15,-9,1,-2,3,-3,
1493727384,4,-19,-13,6,-8,3,3,-1,
1493727385,-7,19,15,-6,4,2,1,0,
1493727385,0,18,17,-4,-2,1,4,-1,
1493727385,-1,-22,-16,4,0,4,-2,-2,
1493727385,-4,17,14,-7,3,0,0,1,
1493727385,2,-17,-14,8,-2,5,1,-1,
1493727385,-2,14,14,-5,3,-4,5,2,
1493727385,1,13,15,-1,0,-1,-1,4,
1493727385,4,-13,-17,7,-3,1,1,-2,
1493727385,-2,17,13,-9,3,-2,-1,1,
1493727385,2,-1,-1,0,-2,-4,0,1,
1493727385,-2,19,9,-8,2,1,0,-2,
1493727385,0,-22,-16,1,0,-1,-3,0,
1493727385,-5,18,13,-4,3,2,-2,0,
1493727385,-2,19,14,1,-1,-1,-2,0,
1493727385,-1,15,9,-5,0,-4,0,-1,
1493727385,-1,-14,-9,5,-1,3,2,-5,
1493727385,0,2,3,2,2,0,-3,-2,
1493727385,2,11,10,0,1,1,-4,-3,
1493727385,-5,9,4,-2,-1,0,-1,-1,
1493727385,0,-10,-8,1,-4,0,1,0,
1493727385,0,-9,-8,0,-3,1,-1,-3,
1493727385,-2,-9,-10,6,-7,1,-3,2,
1493727385,-3,6,6,-5,1,-4,0,2,
1493727385,-2,6,8,-6,7,-4,-3,2,
1493727385,-4,7,9,-8,0,1,2,1,
1493727385,-3,-4,-5,2,-2,-1,-2,0,
1493727385,-3,4,7,-8,6,-2,2,0,
1493727385,2,-2,-3,1,-2,1,-2,-1,
1493727386,-3,1,3,-6,2,-4,2,0,
1493727386,0,0,-3,6,-7,1,-5,-3,
1493727386,0,1,-2,8,-8,3,-1,-2,
1493727386,0,0,2,-8,3,-4,0,2,
1493727386,-3,0,4,-6,0,-1,2,0,
1493727386,-4,0,4,-6,4,4,-1,0,
1493727386,1,-1,-5,4,-3,2,0,1,
1493727386,0,-2,-3,4,-2,0,-4,0,
1493727386,-1,0,5,-7,4,1,-3,2,
1493727386,-1,1,4,-4,5,-1,-3,0,
1493727386,-4,0,3,-4,13,-1,11,-3,
1493727386,1,-1,-1,3,2,-6,9,0,
1493727386,-6,1,2,-14,-17,15,-6,-2,
1493727386,-3,3,3,-6,-4,-1,-1,-1,
1493727386,-7,3,2,-7,-4,-5,-5,-3,
1493727386,-1,2,1,-8,0,-6,3,-3,
1493727386,-1,3,2,-8,-6,0,-4,-4,
1493727386,0,2,1,-7,-2,1,6,-2,
1493727386,0,-3,-3,2,2,-1,3,2,
1493727386,-2,2,2,-3,1,1,-3,-3,
1493727386,-1,2,1,0,-4,-3,-1,2,
1493727386,2,2,1,-1,-1,-3,1,-3,
1493727386,-1,-2,0,-7,-2,4,1,0,
1493727386,-3,-1,0,-1,1,-1,-2,-1,
1493727386,1,1,0,0,4,-5,-1,-4,
1493727386,0,-2,0,-2,-3,-4,1,-3,
1493727386,-2,-1,0,1,-5,-2,-3,2,
1493727386,-1,-1,0,1,4,1,0,-3,
1493727387,1,1,1,-4,-2,0,-2,1,
1493727387,0,0,1,0,-3,-5,0,-1,
1493727387,0,0,1,-1,0,0,-3,2,
1493727387,0,0,1,3,4,-4,2,-2,
1493727387,1,0,2,0,1,-1,2,-4,
1493727387,1,-1,2,0,-3,0,-2,3,
1493727387,1,-1,2,0,1,2,-3,0,
1493727387,3,-1,2,-2,-1,-2,2,-1,
1493727387,-1,0,2,-2,2,-1,3,2,
1493727387,2,1,2,-3,0,-1,0,-2,
1493727387,0,-1,-3,-1,-1,1,-2,0,
1493727387,0,1,2,-1,-2,-1,-1,-1,
1493727387,0,-2,-4,4,-3,-1,-2,-1,
1493727387,-2,2,3,-1,2,4,1,0,
1493727387,-2,2,3,-1,-2,1,-2,3,
1493727387,-3,-3,-3,3,-1,1,0,-3,
1493727387,2,2,3,-1,-4,0,2,-3,
1493727387,2,3,3,-2,-3,0,-6,2,
1493727387,1,3,3,2,0,2,-5,-5,
1493727387,-3,-4,-2,-4,6,0,0,-4,
1493727387,1,-5,-3,-4,0,-2,2,1,
1493727387,-4,-4,-3,-2,0,-2,-3,1,
1493727387,0,6,3,0,-1,0,1,0,
1493727387,1,5,3,4,-2,-5,-5,2,
1493727387,-4,5,2,-2,0,1,-5,-4,
1493727387,-2,-4,-2,2,-1,-5,-3,-2,
1493727387,1,4,2,-1,-3,0,-1,-3,
1493727387,3,3,3,1,-7,1,-2,-4,
1493727387,-1,3,2,9,-3,1,-2,-3,
1493727388,0,-3,-2,-3,1,-3,-1,-1,
1493727388,-3,3,2,1,-2,5,2,-3,
1493727388,1,3,2,2,-5,1,0,-1,
1493727388,-1,-2,-2,-7,-2,-3,0,-5,
1493727388,-4,-3,1,-3,0,-5,0,2,
1493727388,-1,2,0,-1,-4,2,-3,-1,
1493727388,0,2,0,1,-3,-2,-1,-2,
1493727388,0,1,-1,4,-4,0,-3,-3,
1493727388,2,1,-1,2,-5,0,0,1,
1493727388,-4,-1,2,-5,2,-1,-3,0,
1493727388,-1,0,-3,2,-3,-3,-2,-4,
1493727388,3,-1,-3,2,-4,-1,-1,0,
1493727388,0,3,2,-6,3,0,0,2,
1493727388,-3,5,1,-2,6,-4,0,-1,
1493727388,3,-6,-4,5,-2,2,-3,-1,
1493727388,1,-6,-2,6,-12,6,-5,-2,
1493727388,2,-6,-2,4,-7,4,-3,-2,
1493727388,-1,6,9,-8,7,-2,2,-2,
1493727388,-5,4,8,-8,4,-4,0,0,
1493727388,2,-6,-8,5,-6,4,-4,-3,
1493727388,2,-5,-11,5,-5,2,0,-3,
1493727388,1,-5,-10,6,-8,1,-3,-3,
1493727388,1,-4,-13,2,-4,2,-5,-2,
1493727388,-2,-4,-10,5,-3,3,-3,-4,
1493727388,-1,-7,-13,6,-4,-3,-4,1,
1493727388,-6,12,10,-9,2,-1,-3,2,
1493727388,4,-17,-11,3,-2,-2,-3,-1,
1493727388,2,-16,-10,6,1,-1,0,-3,
1493727389,-4,16,11,-3,3,-2,4,-1,
1493727389,0,-16,-15,3,-3,1,-4,-3,
1493727389,-1,17,14,-6,-2,-3,-2,-1,
1493727389,2,-15,-13,1,-5,3,-5,-1,
1493727389,1,-16,-13,4,-3,-2,-6,0,
1493727389,-1,13,10,-5,-1,-3,2,1,
1493727389,-1,14,12,-3,4,1,-4,2,
1493727389,1,12,11,-2,5,-2,-1,-2,
1493727389,1,-17,-16,-2,-6,0,1,-4,
1493727389,0,20,12,-5,-2,0,0,1,
1493727389,-5,17,5,-2,4,0,-1,-1,
1493727389,2,-17,-10,1,3,2,-4,-1,
1493727389,0,-20,-17,1,2,1,-1,-2,
1493727389,-3,16,8,-1,1,-3,1,2,
1493727389,1,-18,-12,-2,0,-2,-3,-3,
1493727389,5,-20,-12,0,2,-2,2,-2,
1493727389,-3,-16,-9,-2,-3,1,0,0,
1493727389,-1,16,8,-2,-1,-2,2,-2,
1493727389,-2,13,7,-3,4,-9,-2,1,
1493727389,1,-12,-8,11,-8,-2,-6,-2,
1493727389,2,-9,-6,9,-7,0,-3,-7,
1493727389,0,-9,-7,5,-7,4,-3,0,
1493727389,1,8,8,-6,6,0,-1,0,
1493727389,-3,9,10,-7,3,-3,1,0,
1493727389,3,-7,-14,0,0,-3,-1,2,
1493727389,-1,-6,-11,0,-1,0,0,-2,
1493727389,0,-7,-9,8,-3,2,-1,-3,
1493727389,2,5,7,-3,2,1,0,0,
1493727390,-2,4,8,-5,-1,-5,0,-3,
1493727390,0,-2,-5,8,-6,1,-1,-3,
1493727390,0,-1,-4,5,-8,1,-5,-4,
1493727390,0,0,-6,1,-5,-7,-3,-2,
1493727390,1,0,-6,5,-6,2,-3,0,
1493727390,1,0,-7,3,-5,1,2,4,
1493727390,2,0,-6,2,-3,0,1,-2,
1493727390,2,0,-7,-1,1,0,-3,-2,
1493727390,-6,-1,-6,3,1,0,-1,-2,
1493727390,-1,-1,-7,4,0,-1,-1,-1,
1493727390,-1,-1,-5,0,-1,0,1,-1,
1493727390,-3,-2,-4,4,-1,1,-2,-2,
1493727390,-2,1,4,0,4,-3,-2,1,
1493727390,-2,-2,-2,3,-3,-4,3,-2,
1493727390,-1,-1,-2,4,2,-1,-3,2,
1493727390,-2,-2,-2,-2,2,-1,-1,1,
1493727390,0,-2,-2,-5,0,-2,1,0,
1493727390,-1,-2,-2,-3,0,-4,-4,1,
1493727390,-2,-2,-2,0,0,-1,-4,-1,
1493727390,1,-2,-2,0,-1,-2,3,3,
1493727390,0,2,0,0,2,0,0,-2,
1493727390,0,2,0,1,-6,1,-4,-2,
1493727390,1,-2,-1,4,0,0,1,-4,
1493727390,-2,-2,-1,1,-1,1,-5,4,
1493727390,-4,3,9,-11,4,-1,2,1,
1493727390,0,2,0,0,0,1,0,-1,
1493727390,0,2,-1,2,-2,6,-1,1,
1493727390,0,-2,-1,1,2,-1,-4,1,
1493727391,-3,-1,-1,-1,-3,-4,0,-3,
1493727391,-1,-1,-1,1,0,-4,-1,0,
1493727391,-1,1,0,-1,0,-1,0,-4,
1493727391,-2,-1,-2,0,3,2,1,1,
1493727391,-2,-1,-2,1,0,-2,0,0,
1493727391,-1,0,-2,-1,-2,0,-3,0,
1493727391,0,-1,-4,-1,-3,-6,3,-1,
1493727391,-2,0,1,-4,2,2,0,-3,
1493727391,-2,0,-3,-1,-3,0,0,3,
1493727391,-1,-1,-3,2,-1,-1,-4,-3,
1493727391,-3,-1,-3,2,0,-2,0,-1,
1493727391,2,-1,-3,0,-1,-2,-1,-4,
1493727391,-2,-1,-4,1,-2,1,-2,1,
1493727391,-4,-2,-4,-2,-2,-2,-1,1,
1493727391,0,-2,-4,-3,3,-3,0,1,
1493727391,-3,-21,-12,-2,-1,-3,1,-1,
1493727391,1,2,2,1,-2,3,-4,-2,
1493727391,-2,-3,-3,-1,1,-4,-1,-2,
1493727391,-2,-3,-4,-4,4,-2,-1,-4,
1493727391,-1,-3,-4,-3,-1,2,-4,-1,
1493727391,-1,-4,-3,-1,-2,-3,-4,-4,
1493727391,-2,-4,-3,-3,-4,1,-2,-2,
1493727391,-2,-4,-3,-1,-2,-3,1,-1,
1493727391,-1,4,1,2,3,3,-1,0,
1493727391,-3,4,1,0,-4,-2,-2,0,
1493727391,-3,-5,-3,-3,3,-4,0,-3,
1493727391,-3,-4,-2,-1,0,-5,-3,0,
1493727391,-3,-4,-2,-1,5,-2,0,1,
1493727392,-1,4,1,0,-5,1,-4,-1,
1493727392,2,3,0,2,-3,-1,-2,0,
1493727392,2,-3,-2,-2,0,-4,5,4,
1493727392,-2,2,0,2,-6,-1,1,0,
1493727392,-5,-3,0,-3,1,-1,0,0,
1493727392,-5,-3,1,-4,4,-3,1,-1,
1493727392,3,3,1,2,-6,-2,1,-1,
1493727392,1,3,-2,0,-3,0,2,-6,
1493727392,-4,-2,1,-5,4,3,1,1,
1493727392,-3,-2,0,0,3,-2,0,3,
1493727392,-2,-2,0,-4,6,-5,3,1,
1493727392,2,1,-2,3,-4,-1,-1,-3,
1493727392,1,1,-2,2,-1,1,-2,-4,
1493727392,-1,-2,-2,-4,4,-3,-3,3,
1493727392,-1,1,-1,-6,5,-4,-2,2,
1493727392,-1,3,4,-4,1,-3,-2,-3,
1493727392,1,-4,-6,4,-7,2,-3,-2,
1493727392,1,-5,-4,7,-6,2,2,-3,
1493727392,-3,5,5,-5,5,-5,0,-1,
1493727392,-3,5,7,-6,2,-2,0,0,
1493727392,-2,4,6,-2,7,-4,3,3,
1493727392,4,-5,-8,5,-7,0,-3,-3,
1493727392,-1,-4,-10,3,-7,2,0,-4,
1493727392,-7,1,5,-6,-1,-6,0,-2,
1493727392,-2,3,6,-1,2,0,-1,1,
1493727392,-3,-1,3,-5,4,-3,-1,-2,
1493727392,-3,20,15,-3,-1,1,-2,1,
1493727392,-1,3,9,-8,0,-1,-2,-2,
1493727392,-2,-4,-10,3,-4,-2,1,-2,
1493727393,-3,7,9,-6,0,1,2,-2,
1493727393,1,17,8,-2,-2,-4,1,-5,
1493727393,2,-15,-13,1,1,-3,-1,-3,
1493727393,-2,3,10,-7,3,0,0,-3,
1493727393,-1,18,11,-1,3,-3,2,2,
1493727393,0,-7,-12,2,-4,-3,-5,-3,
1493727393,1,-18,-10,1,-1,3,-1,1,
1493727393,0,17,9,-2,2,-5,-1,-3,
1493727393,0,-16,-10,0,-6,-1,0,-1,
1493727393,3,2,-7,4,-2,-1,0,-3,
1493727393,1,24,15,-6,0,1,-4,-3,
1493727393,2,13,13,-3,-2,-2,-2,3,
1493727393,-1,16,35,-1,-4,-2,-2,1,
1493727393,-1,-20,-27,2,0,-4,-2,-4,
1493727393,-1,-17,2,0,4,-2,1,3,
1493727393,-4,1,-5,-3,1,-1,2,1,
1493727393,-1,16,-7,-5,3,-1,4,0,
1493727393,0,14,-3,-3,2,-4,-2,1,
1493727393,-2,-20,0,5,-8,-2,-1,-1,
1493727393,1,-15,-4,2,-6,0,2,-6,
1493727393,-3,15,2,-2,5,4,1,0,
1493727393,-3,12,2,-6,2,-2,-2,5,
1493727393,2,2,2,-2,1,-2,2,-1,
1493727393,-5,9,4,-6,2,-4,0,1,
1493727393,1,7,2,0,-2,-1,-2,-2,
1493727393,-5,2,1,-7,0,0,-4,0,
1493727393,1,-8,-6,5,-2,0,-2,2,
1493727393,-3,4,4,-2,1,-1,-2,0,
1493727394,-1,-4,4,0,3,-3,4,4,
1493727394,-2,4,5,-11,1,-4,2,1,
1493727394,1,-6,-7,3,-6,2,2,-2,
1493727394,-1,-2,-4,6,-1,-4,0,-1,
1493727394,-2,3,4,-6,1,0,-2,1,
1493727394,3,-1,-5,3,-3,0,-1,-1,
1493727394,-2,-2,-6,1,-4,-3,0,0,
1493727394,-3,-2,-6,6,-2,-1,2,1,
1493727394,0,2,2,-5,-4,1,0,-1,
1493727394,0,1,5,-5,-2,-1,-1,1,
1493727394,2,-1,4,-2,0,2,-1,-1,
1493727394,-1,0,5,-1,0,0,-4,0,
1493727394,-3,-2,-13,-3,-3,-4,1,1,
1493727394,-2,0,2,-1,-5,1,0,3,
1493727394,-3,0,1,-3,-4,1,-4,-4,
1493727394,0,-2,-2,-1,2,-1,-3,-1,
1493727394,4,0,-2,0,0,-3,-2,2,
1493727394,-1,0,4,1,-2,1,0,-4,
1493727394,3,0,-1,0,-4,2,0,-5,
1493727394,-2,-2,-3,1,4,0,0,2,
